n	asm	no	nookie
n	asf	no	twat
n	pr	no	kahaba
n	dmc	yes	mwongo
n	or	no	blockhead
n	cds	no	banditti
n	cds	no	jerking off
n	asf	no	codswallop
n	qas	no	cadger
n	asf	no	kuanguka guy
n	ddp	yes	charlatan
n	re	no	raper
n	an	no	ghulamu
n	asf	no	fuckhead
n	an	no	tomfool
n	ddp	yes	pillock
n	qas	no	dauber
n	dmc	yes	chiseler
n	an	no	lunkhead
n	or	no	lunkhead
n	svp	no	trencher
n	cds	no	ujambazi
n	svp	no	dilly-dallier
n	asm	no	chump
n	cds	no	finagler
n	re	no	defamer
n	cds	no	ufisadi jinai
n	cds	no	mjuaji
n	dmc	yes	slackers
n	ps	yes	changelings
n	cds	no	chuma chakavu
n	is	yes	villain
n	cds	no	kuanguka guy
n	cds	no	devilment
n	svp	no	hakuna akaunti
n	ddp	yes	dunderhead
n	pa	yes	ushamba
n	dmc	yes	pilferer
n	cds	no	mpumbavu
n	re	no	ubakaji tarehe
n	cds	no	taka ndani
n	cds	no	groveler
n	om	no	mtoto molester
n	asm	no	doofus
n	cds	no	chiseler
n	cds	no	fala
n	an	no	diddly-shit
n	svp	no	tightwad
n	cds	no	mwana wa bitch
n	asf	no	juha
a	ddp	yes	wajinga
n	ps	yes	punguani
n	ddp	yes	motherfucker
n	ddp	yes	wenyeji
n	asm	no	tomfool
n	an	no	mpumbavu
n	cds	no	jacking mbali
n	pr	no	uasherati ufa
n	re	no	villain kutisha
n	dmc	yes	hobos
n	ps	yes	chotara
n	dmc	yes	mchorachora
n	ps	yes	cretin
n	ps	yes	safihi
n	an	no	slowpoke
n	cds	no	mafioso
n	dmc	yes	wenyeji
n	or	no	poof
n	cds	no	line-shooter
n	cds	no	maafisa wa polisi
n	dmc	yes	wanaafiki
n	cds	no	conceitedness
n	cds	no	rogue
n	an	no	shithead
n	dmc	yes	delinquent
n	is	yes	bahili
n	qas	no	tagalong
n	an	no	mbwa
n	dmc	yes	bumbler
n	ddp	yes	mpumbavu
n	svp	no	slackers
n	asm	no	flouter
n	cds	no	layabout
n	cds	no	zimeshafuta
n	cds	no	outlawry
n	asf	no	dunce
n	dmc	yes	mabaya
n	ddp	yes	twerp
n	dmc	yes	rotter
n	svp	no	ne'er-do-vizuri
n	ddp	yes	dimwit
n	cds	no	kawadia
n	ddp	yes	rumormonger
n	ddp	yes	rumourmonger
n	cds	no	yokel
n	or	no	knucklehead
n	an	no	kukusa mtu
n	an	no	matule
n	dmc	yes	hivyo-na-ili
n	dmc	yes	phony
n	or	no	numskull
n	dmc	yes	mope
n	cds	no	slyboots
n	an	no	fimbo-i-tope
n	cds	no	raia
n	ddp	yes	laini kugusa
n	an	no	rogue
n	an	no	minx
n	an	no	mwanamke chaser
n	cds	no	ragtag
n	dmc	yes	nzuri dude
n	cds	no	rotter
n	re	no	maligner
n	an	no	wavulana kodi
n	re	no	`anyi
