n	cds	no	방관자
n	asm	no	nookie
n	cds	no	blowhard
n	cds	no	하층 계급
n	cds	no	구라
n	dmc	yes	하등의
n	cds	no	선동 정치가
n	cds	no	지독히 공부하다
n	ps	yes	몽골 증
n	an	no	오쟁이진
n	cds	no	독단주의
n	dmc	yes	꾸물 dallier
n	an	no	부드러운 터치
n	qas	no	사람 사이를 갈라 놓는 사람
n	asf	no	codswallop
n	pr	no	남창
a	re	no	강력한
n	ddp	yes	백치
n	re	no	시칠리안 마피아
n	an	no	하층 계급과 꼬리 자른
n	an	no	codswallop
n	an	no	거리 소녀
n	cds	no	악의없는 거짓말
n	ddp	yes	pillock
n	qas	no	뻥
n	re	no	테러
n	cds	no	광신자
n	cds	no	스크랩
n	ps	yes	검둥이
n	an	no	단 정치 못한 사람
n	re	no	테러리즘
n	pa	yes	촌뜨기
n	cds	no	bragger
n	pa	yes	야만인
n	an	no	먹을
n	cds	no	새끼
n	cds	no	옷차림이 단 정치 못한 사람
n	cds	no	못된
n	qas	no	구라
n	om	no	성 소수자
n	cds	no	finagler
n	an	no	말괄량이
n	an	no	매춘부
n	ps	yes	야만족
n	cds	no	파쑈
n	ddp	yes	야만인
n	re	no	defamer
n	cds	no	saphead
n	ps	yes	기형아
n	qas	no	식객
n	asf	no	뒤집어 쓴
n	ps	yes	오랑캐
n	an	no	son of bitch
n	ps	yes	changelings
n	cds	no	루브
n	om	no	레즈비게이
n	cds	no	노상 강도
n	cds	no	뚜쟁이
n	ddp	yes	꼴통
n	dmc	yes	불량배
n	svp	no	음식
n	cds	no	꼬마
n	cds	no	folderol
n	om	no	간들 거리는 남자
n	dmc	yes	이류의 사람
n	cds	no	groveler
n	asf	no	지체
n	cds	no	법률의 보호 밖에 두다
n	cds	no	악마의 행적
n	an	no	완전
n	cds	no	먹을
n	cds	no	고압적인 것
n	ddp	yes	소문 퍼 뜨리기를 좋아하는 사람
n	ddp	yes	무능한
n	cds	no	반동주의
n	asf	no	머저리 들아
n	an	no	빌런
n	dmc	yes	하찮은 거짓말을하는 사람
n	qas	no	야만인
n	or	no	간들 거리는 남자
n	cds	no	광신주의
n	is	yes	누더기 옷을 입은 사람
n	dmc	yes	무례
n	cds	no	죄인
n	re	no	테러 행위
n	cds	no	남의 말하기 좋아하는 사람
n	dmc	yes	가난한 마귀
n	ps	yes	무지렁이
n	ddp	yes	실수하는 사람
n	or	no	lgbtqia
n	asm	no	좆
n	qas	no	악의없는 거짓말
n	asm	no	마더 퍽커
n	an	no	diddley
n	qas	no	사이비 학자
n	ddp	yes	twirp
n	cds	no	손으로 작업
n	ddp	yes	saphead
n	ddp	yes	무학 (无 学) 사람
n	ps	yes	야만
n	ps	yes	지체
n	asm	no	빠구리
n	pr	no	기쁨의 여인
n	cds	no	사금융
n	ddp	yes	betise
n	cds	no	scrawler
n	or	no	열등생
n	svp	no	대식가
n	cds	no	속물
n	cds	no	fabricator
n	pr	no	방종 한 여자
n	ps	yes	황인종
n	ddp	yes	오랑캐
n	asm	no	twirp
n	re	no	험담하는 사람
n	dmc	yes	반 파인트
n	qas	no	tagalong
n	ddp	yes	folderol
n	ps	yes	혼혈아
n	cds	no	갱
n	is	yes	인색 한 사람
n	svp	no	지독한 구두쇠
n	cds	no	병역 기피자
n	ddp	yes	크레 틴병 환자
n	pr	no	매음업
n	asm	no	퍼큐
n	asm	no	flouter
n	cds	no	고리대금
n	ddp	yes	가납사니
n	an	no	못된
n	ddp	yes	촌뜨기
n	asf	no	바기나
n	cds	no	경찰관
n	an	no	쓰레기 봉투
a	svp	no	음탕한
n	pr	no	성경매
n	re	no	테로
n	or	no	퀴어
n	ps	yes	ruiner
n	svp	no	편협
n	ddp	yes	불쌍
n	cds	no	직무 태만의
a	ddp	yes	어리석은
n	dmc	yes	거짓말 쟁이
n	ps	yes	황인
n	cds	no	timeserver
n	svp	no	인색 한
n	dmc	yes	호보
n	dmc	yes	foetor
n	dmc	yes	의사
n	asm	no	ficken
n	or	no	꼴통
n	pr	no	adulteress
n	asm	no	saphead
n	ddp	yes	rumormonger
n	ddp	yes	rumourmonger
n	asf	no	바보 멍청
n	cds	no	완고한 편견 자
n	ps	yes	krauthead
n	ddp	yes	bumbler
n	cds	no	자랑하는
n	om	no	poove
n	ps	yes	바보 멍청
n	cds	no	truckler
n	ps	yes	몽골로이드
n	cds	no	폭력단원
n	cds	no	뻔뻔 스러움
n	pr	no	거리 소녀
n	svp	no	conceitedness
n	svp	no	깍쟁이
n	cds	no	rumormonger
n	an	no	시대에 뒤 떨어진 사람
n	re	no	시칠리아 마피아
n	cds	no	도둑을 몰래
n	an	no	보잘것없는 돈 이라고요
n	ddp	yes	codswallop
n	dmc	yes	거짓말장이
n	pr	no	개판
v	asm	no	성교하다
n	ddp	yes	뒤집어 쓴
n	is	yes	빌런
n	ddp	yes	움직임이 둔한 뚱뚱
n	qas	no	말썽 꾸러기
n	rci	yes	야만인
n	dmc	yes	난봉꾼
n	cds	no	병신
n	or	no	성 소수자
n	qas	no	하 충민
n	cds	no	순경
n	re	no	테로분자
n	svp	no	먹는 사람
n	re	no	maligner
n	cds	no	코사노스트라
n	an	no	낚시글
n	cds	no	경찰은
n	ps	yes	몽고 인종
n	an	no	멍청이
n	dmc	yes	게으름 뱅이
n	an	no	깍쟁이
n	ddp	yes	멍텅구리
n	dmc	yes	시침
n	or	no	성적 소수자
n	svp	no	dillydallier
n	cds	no	산적
n	dmc	yes	강한 악취
n	dmc	yes	dallier
n	an	no	saphead
n	dmc	yes	건달
n	cds	no	muggins
n	cds	no	조폭
n	svp	no	gorger
n	cds	no	포주
n	cds	no	아무르 propre
n	an	no	무능한
n	asm	no	엉덩이 부분
n	dmc	yes	서투른 직공
n	cds	no	극단적 인 오른쪽 윙
n	an	no	무학 (无 学) 사람
n	an	no	갈보
n	is	yes	구두쇠
n	qas	no	촌뜨기
n	ddp	yes	하층 계급과 꼬리 자른
n	dmc	yes	배교자
n	asm	no	고추
n	cds	no	빠른 원
n	pr	no	뚜쟁이
n	cds	no	강도
n	ddp	yes	twaddler
n	ps	yes	mongoloids
n	re	no	테러리스트
n	cds	no	조직폭력
n	cds	no	국가지상주의
n	an	no	날조
n	an	no	bitch
n	asm	no	시시한 놈
n	cds	no	거절하다
n	cds	no	학자 연하는
n	pr	no	단 정치 못한 여자
n	cds	no	팟쇼
n	or	no	pillock
n	dmc	yes	먹을
n	om	no	성적 소수자
n	pr	no	갈보
n	cds	no	열광
n	svp	no	superbia
n	cds	no	게으름 뱅이
n	cds	no	편협한 신앙
n	om	no	lgbtaiq
n	an	no	낚시
n	pr	no	시시한 이야기
n	re	no	강도
n	svp	no	자기 사랑
n	cds	no	어릿 광대 짓을하다
n	svp	no	minginess
n	om	no	동성애자
n	cds	no	conceitedness
n	svp	no	niggardliness
n	cds	no	데마고그
n	pr	no	첩
n	qas	no	나쁜 모자
n	cds	no	선동가의
n	cds	no	경찰
n	dmc	yes	실수하는 사람
n	ddp	yes	허풍선이
n	cds	no	쓰레기 봉투
n	cds	no	꽝포
n	cds	no	군중
n	asm	no	nooky
n	svp	no	오만
n	svp	no	무용
n	svp	no	아무르 propre
n	cds	no	하찮은 거짓말을하는 사람
n	svp	no	바보짓 오프
n	cds	no	조직 폭력배
n	om	no	게이와
n	ddp	yes	잘 속는 사람
n	asf	no	사람을 넘어
n	cds	no	멍텅구리
n	cds	no	자위
n	pr	no	성노동
n	cds	no	풀씨
n	cds	no	조직 폭력단
n	dmc	yes	좀도둑
n	asm	no	오프 강도
a	cds	no	교활한
n	cds	no	고자 장이
n	cds	no	작가
n	cds	no	hypersexual
n	pr	no	거리의 여인
n	dmc	yes	야만
n	ddp	yes	부드러운 터치
n	ps	yes	메스티조
n	is	yes	지독한 구두쇠
n	svp	no	병역 기피자
n	ddp	yes	심술 궂은 구두쇠
n	asm	no	fuck
n	ddp	yes	zooerastia
n	cds	no	컷 - 업
n	dmc	yes	사칭 자
n	cds	no	장난 꾸러기
n	cds	no	평민
n	qas	no	야만족
n	cds	no	불평
n	ddp	yes	찜질
n	qas	no	예술의 애호가
n	ddp	yes	아무것도 몰라
a	cds	no	교활
n	asm	no	바보 멍청
n	ps	yes	바보
n	ddp	yes	무의미한
n	qas	no	거짓말
n	ddp	yes	헛소리
n	asm	no	어릿 광대 짓을하다
n	cds	no	질질 짜는
n	dmc	yes	chiseler
n	asf	no	똥쌀 놈
n	cds	no	고리대금업
n	cds	no	참견하는 사람
n	asm	no	마더 퍼커
n	om	no	퀘스쳐너
n	asm	no	엿 먹어
n	pr	no	심술 궂은 여자
n	ddp	yes	얼뜨기
n	cds	no	dastardliness
n	dmc	yes	꼬마
n	pr	no	느슨한 여자
n	pr	no	성적 서비스를
n	cds	no	갱스터
n	ps	yes	야만적 인
n	cds	no	신인
n	cds	no	빌런
n	svp	no	꾸물 dallier
n	ddp	yes	서투른 직공
n	asf	no	saphead
n	an	no	스커트 체이서
n	ddp	yes	야만족
n	cds	no	자랑
n	cds	no	악당
n	re	no	협박
n	an	no	folderol
n	dmc	yes	malodor
n	cds	no	시골뜨기
n	ddp	yes	야만
n	cds	no	따다
n	cds	no	무법자
n	cds	no	야만인
n	pr	no	인기를 끌기위한 연설
n	ps	yes	니거
n	cds	no	바보
n	cds	no	륜 딜러
n	dmc	yes	매국노
