n	cds	no	eksterleĝulo
n	cds	no	monludejo
n	dmc	yes	infanaĉo
n	om	no	boylover
n	an	no	vulpino
n	cds	no	idioto
n	an	no	kuledoj
a	svp	no	kruca
a	pa	yes	politika
n	or	no	kvira
n	qas	no	kabano
n	om	no	fenkolo
n	pr	no	sinvendisto
n	svp	no	avareco
n	cds	no	hibrido
n	asm	no	kaco
n	an	no	bos taurus
n	an	no	caiman
n	ddf	yes	malkapablo
n	pr	no	bruna rato
n	an	no	mikrobo
n	cds	no	korespondento
n	cds	no	hibrida motoro
n	ps	yes	negroj
n	pr	no	ĉiesulino
n	cds	no	ĥaoso
n	rci	yes	barbaroj
n	om	no	sinjorino
n	asm	no	bruna
n	cds	no	paparaco
n	dmc	yes	mensogo
n	cds	no	filĉjo
n	qas	no	diletanto
n	an	no	suo
n	ddf	yes	handikapo
v	an	no	boji
n	om	no	boychat
n	or	no	napo
n	an	no	Ŝafino
n	an	no	malrideto
n	svp	no	bigotismo
n	pr	no	amĵistino
n	re	no	violento
n	an	no	malnovmonda vulturo
n	cds	no	popolo
n	asf	no	fotze
n	an	no	fiulino
n	an	no	psitakoformaj birdoj
n	an	no	insekto
n	cds	no	brutaro
n	an	no	krokodilhaŭto
n	qas	no	baronino
n	an	no	capra
n	an	no	culicidae
n	asm	no	birda klaso
n	pr	no	konkubineco
n	qas	no	kojono
n	cds	no	bordelo
n	qas	no	kanpezilo
n	ps	yes	barbaro
n	dmc	yes	moralo
n	an	no	avareco
n	or	no	gejoj
n	ps	yes	mongolo qualifier
n	cds	no	infanaĉo
n	cds	no	uzuro
n	ps	yes	hibrida motoro
n	ddp	yes	trompato
n	an	no	helika
n	svp	no	naŭzo
a	asm	no	bruna
n	pr	no	rattus norvegicus
n	cds	no	demagogo
n	asf	no	foco
n	an	no	papago
n	cds	no	vanteco
n	an	no	bestoj
n	qas	no	parolarto
n	an	no	prostituino
n	qas	no	entreprenisto
n	or	no	foco
n	cds	no	Ŝtelisto
n	dmc	yes	hipokritulo
n	cds	no	mensogo
a	cds	no	demagogia
n	asf	no	vaginito
n	pr	no	prostituo
n	cds	no	narcisismo
n	cds	no	bigotismo
n	an	no	aĉulino
n	pa	yes	oficisto
n	an	no	pulo
n	cds	no	eksteredzeco
a	re	no	kolerega
n	cds	no	vetludejo
n	an	no	avarulino
n	an	no	psitakoformaj
v	asm	no	fiki
a	re	no	forta
n	re	no	seksa perforto
n	cds	no	kontaktingebla hibrido
n	cds	no	necesejo
n	svp	no	kolero
n	cds	no	barbaroj
n	ps	yes	bedueno
n	pr	no	prostituisto
n	cds	no	kadavraĵo
n	an	no	feko
n	svp	no	malamego
n	re	no	seksatenco
n	cds	no	korespondisto
n	ps	yes	ostrogoto
n	an	no	cimo
v	cds	no	skribaĉi
n	an	no	heliko
n	ps	yes	romao
n	ps	yes	ciganoj
n	cds	no	barbaro
n	an	no	gipo
n	an	no	strigoformaj
n	pr	no	ĉiesulino qualifier
n	an	no	eksvirbovo
n	cds	no	sciencismo
n	cds	no	komercistaĉo
n	ddp	yes	kaptito
a	qas	no	mezepoka
n	an	no	lupino
n	an	no	ŝafino
n	dmc	yes	hipokriteco qualifier
n	pr	no	bovoj
n	re	no	rabo
n	an	no	ŝafo
n	cds	no	amoristinejo
n	qas	no	hundujo
n	dmc	yes	eksterleĝulo
n	ps	yes	bulgaro
n	an	no	moskito
n	asm	no	faluso
v	asm	no	amori
n	pr	no	konkubino
n	or	no	brassica rapa
n	dmc	yes	barbaroj
n	re	no	trouzo
n	ps	yes	judaismo
n	re	no	Ĉantaĝo
n	an	no	hundino
n	qas	no	farmisto
n	asf	no	twat
n	asf	no	vagino
n	re	no	bubo
n	qas	no	balasto
n	an	no	tineo
n	ddf	yes	alikapableco
n	om	no	samseksemulo
n	is	yes	elpelito
n	cds	no	ŝafaro
n	pr	no	prostituitino
n	or	no	kukurbo
n	asf	no	piĉo
