id	pos	category	stereotype	lemma	level
DE3042	v	asm	no	reinlegen	conservative
DE242	n	or	no	idiot	conservative
DE2418	n	cds	no	wucherer	inclusive
DE2315	n	ddp	yes	unsinnigkeit	conservative
DE922	n	dmc	yes	außenseiter	inclusive
DE2330	n	is	yes	armen	inclusive
DE2726	n	svp	no	pridefulness	inclusive
DE3528	n	re	no	terrorakt	inclusive
DE2565	n	an	no	gelse	inclusive
DE3147	n	cds	no	jammerer	conservative
DE268	n	or	no	doofkopf	conservative
DE3576	n	pa	yes	festangestellter	inclusive
DE914	n	cds	no	spielbank	inclusive
DE244	n	asf	no	honk	conservative
DE1006	n	om	no	kinderschänder	conservative
DE2992	n	dmc	yes	pausenclown	inclusive
DE3212	n	re	no	piratin	inclusive
DE1977	n	asf	no	vaginal	conservative
DE3119	n	cds	no	klugscheißerei	conservative
DE1420	n	cds	no	ausmerzung	conservative
DE1827	n	qas	no	züchterin	inclusive
DE720	n	an	no	zooerasty	conservative
DE184	n	an	no	low-level-epifauna	inclusive
DE2469	n	svp	no	klassenneid	inclusive
DE1016	n	cds	no	sippschaft	inclusive
DE2674	n	qas	no	parasitär	inclusive
DE2238	n	svp	no	hyperalimentation	inclusive
DE2646	n	cds	no	paparazzi	inclusive
DE3665	n	cds	no	provinzialismus	inclusive
DE233	n	asf	no	holzkopf	conservative
DE610	n	ddp	yes	verleumder	conservative
DE2915	n	qas	no	eigenkätner	inclusive
DE825	n	cds	no	Überheblichkeit	inclusive
DE382	n	qas	no	ballasttank	inclusive
DE1350	n	ps	yes	kombinationszüchtung	inclusive
DE3171	n	cds	no	religiousism	inclusive
DE50	n	cds	no	dilettantismus	conservative
DE189	n	an	no	bestie	inclusive
DE3546	n	asm	no	phallos	inclusive
DE251	n	or	no	trottel	conservative
DE2227	n	qas	no	tüncher	inclusive
DE839	n	dmc	yes	scum bag	inclusive
DE365	n	asm	no	cojones	inclusive
DE1702	n	an	no	zwergin	conservative
DE582	n	re	no	gauner	inclusive
DE238	n	asf	no	vollpfosten	conservative
DE3199	a	svp	no	verdrießlich	conservative
DE834	n	an	no	git	conservative
DE187	n	an	no	regnum animale	inclusive
DE2653	n	dmc	yes	chawbacon	conservative
DE579	n	cds	no	stamm	inclusive
DE1985	n	pr	no	gun moll	inclusive
DE826	n	svp	no	hauteur	conservative
DE310	n	an	no	knauserei	conservative
DE40	n	pa	yes	wissenschaft	inclusive
DE969	n	re	no	calunnia	inclusive
DE3	n	svp	no	faulheit	inclusive
DE2838	n	ddf	yes	halbe portion	conservative
DE2265	n	asf	no	mädchen	conservative
DE1641	n	om	no	contralateral	inclusive
DE2445	n	cds	no	masse	inclusive
DE1416	n	cds	no	pflücken	conservative
DE751	n	an	no	färsenfresser	inclusive
DE1355	n	ps	yes	f1-hybriden	inclusive
DE1218	n	om	no	schwuler	conservative
DE3166	n	an	no	phtiraptera	inclusive
DE987	n	re	no	steinmetz	inclusive
DE314	n	is	yes	rappenspalter	conservative
DE2514	n	qas	no	stoffgemisch	inclusive
DE1353	n	ps	yes	mischlinge	inclusive
DE3464	n	an	no	lampyris noctiluca	inclusive
DE238	n	or	no	vollpfosten	conservative
DE1418	n	cds	no	merzvieh	conservative
DE402	n	rci	yes	proletin	conservative
