n	asm	no	nookie
n	asf	no	twat
n	asf	no	cyffwrdd meddal
n	or	no	blockhead
n	an	no	cyfarth
n	cds	no	hunan-gariad
n	pa	yes	cobler
n	cds	no	sawl a gwynodd
n	cds	no	cyffwrdd meddal
n	asf	no	codswallop
n	qas	no	cadger
n	an	no	bos taurus
n	ddp	yes	charlatan
n	cds	no	ingroup
n	asf	no	dunce
n	an	no	tomfool
n	ddp	yes	pillock
n	ddp	yes	dwyll iechyd
n	cds	no	moralism
n	an	no	genws anguilla
n	cds	no	perthynas agosaf grŵp
n	cds	no	streic-dorri
n	or	no	lunkhead
n	an	no	fulvus
n	cds	no	papur gwthio
n	an	no	gwyfynod
n	cds	no	dandi
n	svp	no	dilly-dallier
n	cds	no	damcaniaethwr cynllwyn
n	qas	no	boner
n	asf	no	muttonhead
a	an	no	ystyfnig
n	dmc	yes	dihiryn
n	qas	no	perchennog llongau
n	qas	no	gwastraff trefol
n	dmc	yes	slackers
n	ps	yes	changelings
n	ddp	yes	yn gwybod dim
n	pr	no	rat norwy
n	cds	no	devilment
n	an	no	cyw iâr yn y cartref
n	an	no	anifail
n	or	no	gwrywgydiwr
n	pa	yes	athro nodedig
n	asm	no	doofus
n	cds	no	chiseler
n	pr	no	wasanaethau rhywiol
n	svp	no	tightwad
n	pr	no	courtesan
n	ps	yes	mongol
n	om	no	gwrywgydiol
n	ddp	yes	motherfucker
n	an	no	defaid yn y cartref
n	om	no	ben ôl
n	cds	no	cachadur
n	pa	yes	cryddiaeth
n	dmc	yes	brith ffwl
n	an	no	caprinae
n	qas	no	plwyfolyn
n	pr	no	rattus norvegicus
n	cds	no	camarilla
n	pa	yes	gweinidog-counselor
n	qas	no	ectoparasitiaid
n	cds	no	hunan-addoli
n	re	no	môr ladron
n	cds	no	mafioso
n	cds	no	gwartheg siffrwd
n	qas	no	barwniaid
n	an	no	hemipteron
n	dmc	yes	hobo
n	an	no	hemipteran
n	cds	no	drosedd
n	an	no	moch
n	dmc	yes	prevaricator
n	qas	no	bungler
n	om	no	pederasty
n	qas	no	tagalong
n	qas	no	gwaith tŷ
n	ps	yes	menywod du
n	ddp	yes	simpleton
n	or	no	ciwcymbrau
n	ddp	yes	microcephalic
n	qas	no	cydymffurfio
n	asm	no	flouter
n	an	no	llyffant cyffredin
n	cds	no	brigand
n	pr	no	butain
n	re	no	tramgwyddus ifanc
n	cds	no	rafftiau
n	cds	no	gwylio
n	cds	no	anobeithiol troseddol
n	or	no	bresych
n	ddp	yes	rumormonger
n	re	no	eu cam-drin
n	an	no	crocodylian
n	cds	no	yokel
n	pa	yes	academiaeth
n	cds	no	amateurishness
n	an	no	scorpion pysgod
n	cds	no	weithred droseddol
n	qas	no	grandiosity
n	asm	no	maes ffa
n	om	no	sioe llusgo
n	cds	no	bawdyhouse
n	ps	yes	inkiness
n	om	no	perfformiwr drag
n	re	no	capturer
n	cds	no	venal
