n	qas	no	wilder
n	ddp	yes	kurpfuscher
n	asm	no	nookie
n	asf	no	twat
a	svp	no	habgierig
n	dmc	yes	flunkerer
n	cds	no	schmierer
n	or	no	dummerjan
n	svp	no	harpagon
n	or	no	blockhead
n	cds	no	tor
n	asm	no	leichtgläubiges opfer
a	svp	no	überheblich
a	dmc	yes	engstirnig
n	ddp	yes	unsinnigkeit
n	ddp	yes	charlatan
a	svp	no	böse
n	ddp	yes	pille-palle
n	om	no	homo
n	cds	no	feigherzigkeit
n	ddp	yes	pillock
n	an	no	hirni
n	or	no	lunkhead
n	cds	no	schurke
n	qas	no	prolet
n	svp	no	dilly-dallier
n	ps	yes	schwachsinniger
n	cds	no	bigott
n	cds	no	gangmitglied
n	cds	no	schwindler
n	dmc	yes	slackers
n	cds	no	esel
n	dmc	yes	bauerntölpel
n	re	no	rendezvous-vergewaltigung
n	cds	no	hausmüll
n	re	no	sizilianischen mafia
n	cds	no	spatzenhirn
n	cds	no	petze
n	dmc	yes	pfuscher
n	ps	yes	banausin
n	asm	no	honk
n	cds	no	merzung
n	cds	no	bangbüx
n	qas	no	tigern
n	qas	no	ausschuß
n	cds	no	scheinheilig
n	svp	no	knauserigkeit
n	ddp	yes	motherfucker
n	or	no	tropf
v	asm	no	miteinander schlafen
n	cds	no	volksverführung
n	pa	yes	grobian
n	pa	yes	wilder
n	cds	no	mafioso
n	ps	yes	flegel
n	cds	no	federfuchserei
a	is	yes	jämmerlich
n	cds	no	kriecher
n	asm	no	hohlkopf
n	cds	no	kreditwucher
n	re	no	superschurke
n	dmc	yes	hobo
n	an	no	kuh
n	cds	no	ehrenwerte gesellschaft
n	cds	no	klatschmaul
n	dmc	yes	barbarischen
n	qas	no	tagalong
a	svp	no	die nase hoch tragen
n	asm	no	dumm
n	an	no	angstmeier
a	svp	no	empört
n	cds	no	militärfaschismus
n	an	no	bösartigkeit
n	asm	no	flouter
n	rci	yes	bauer
n	ps	yes	schafskopf
n	cds	no	juvenile delinquent
n	cds	no	outlawry
n	ddp	yes	gerüchtemacher
n	rci	yes	proletin
n	ddp	yes	dummerjan
n	asf	no	doofkopf
n	om	no	verweichlicht
n	an	no	pfennigfuchserin
n	an	no	niete
n	an	no	warmduscher
n	pr	no	prostituieren
n	rci	yes	plebejerin
n	cds	no	müll
n	cds	no	ablehnen
n	or	no	knucklehead
n	an	no	flachwichser
n	or	no	doofkopf
n	asm	no	dummbratze
n	an	no	kindskopf
n	pr	no	straßenprostituierte
n	qas	no	barbarischen
n	an	no	idiot
n	dmc	yes	brigant
n	an	no	döskopp
n	cds	no	frömmler
n	asf	no	doofi
n	cds	no	ragtag
n	cds	no	arschloch
n	or	no	einfaltspinsel
n	is	yes	knauserei
n	asm	no	wichsen
n	is	yes	pfennigfuchserei
n	cds	no	übermut
n	ddp	yes	quatsch
n	dmc	yes	ne'er-do-well
n	ps	yes	stiesel
n	an	no	brosodda
n	asf	no	intravaginal
n	cds	no	do-nothing
n	ps	yes	lümmel
n	re	no	serienvergewaltiger
a	ddf	yes	abscheulich
n	dmc	yes	proletin
n	ddp	yes	ignorieren
n	an	no	stuss
n	pr	no	frau von der straße
n	qas	no	märzvieh
n	cds	no	ganove
n	asm	no	teil
n	ps	yes	vollpfosten
n	dmc	yes	verarbeiter
n	ps	yes	mongoloids
n	ps	yes	grobian
a	dmc	yes	knausrig
n	ps	yes	bauer
n	ddp	yes	verräter
n	qas	no	schmierer
n	an	no	bösewicht
n	or	no	pillock
n	cds	no	onanieren
a	svp	no	geizig
n	an	no	schisser
n	om	no	schwuchtel
n	an	no	geiziger
n	cds	no	hack writer
n	an	no	harpagon
n	svp	no	minginess
n	pr	no	Ökoschlampe
n	cds	no	hund
n	ps	yes	plebejerin
n	cds	no	spaßvogel
n	svp	no	knickstiebel
n	an	no	flittchens
n	dmc	yes	üblem geruch
n	qas	no	störenfried
a	ddp	yes	bestialisch
n	cds	no	bastard
n	dmc	yes	pseudo
n	ddp	yes	quack
n	asm	no	hornochse
v	asm	no	vögeln
n	cds	no	amour propre
n	dmc	yes	vagabund
n	ps	yes	plebejer
n	ddp	yes	hohlkopf
a	cds	no	korrupt
n	re	no	vilifier
n	or	no	dumme person
n	ddp	yes	stupe
n	ddp	yes	wechselbälger
n	an	no	nutte
n	dmc	yes	barbarisch
n	dmc	yes	banditen
a	om	no	homosexuell
n	cds	no	hosenscheißer
n	cds	no	feige
a	ddp	yes	einfältig
n	asf	no	magd
n	cds	no	schlawiner
n	qas	no	dilettant
n	svp	no	geizhals
n	is	yes	harpagon
n	asm	no	tropf
a	re	no	unbändig
n	an	no	grobheit
n	ps	yes	dummerjan
a	ddp	yes	naiv
n	ddp	yes	bauernlümmel
n	cds	no	durcheinander
n	or	no	hirni
n	re	no	terrorakt
n	or	no	scheißkopf
n	qas	no	soziale lüge
n	an	no	straßenmädchen
n	ddp	yes	plebejer
n	an	no	dämlack
n	cds	no	gangstertum
n	an	no	weichling
n	dmc	yes	renegado
n	an	no	schickse
n	qas	no	bad hut
a	ps	yes	teufelswild
n	dmc	yes	schurke
n	asm	no	blödian
n	an	no	feigling
n	an	no	vamp
n	an	no	bitch
n	an	no	bêtise
n	ddp	yes	wechselbalg
n	ddp	yes	hurensohn
n	ddp	yes	fall guy
n	svp	no	tightfistedness
a	cds	no	demagogisch
n	ddp	yes	dummheit
n	an	no	inkompetent
n	cds	no	grünschnabel
n	asf	no	mieze
n	ddp	yes	proletin
n	ddp	yes	klatschmaul
n	asf	no	schwachmat
n	om	no	queer
n	an	no	vamper
n	pr	no	schlamper
n	ddp	yes	newsmonger
n	asm	no	vollhonk
n	pr	no	straßenprostitution
v	asm	no	stoßen
n	cds	no	schafskopf
n	cds	no	handjob
a	cds	no	dumm
n	an	no	zooerasty
n	ddf	yes	wicht
n	an	no	spatzenhirn
n	cds	no	geldverleiher
n	an	no	filmschurke
n	an	no	esel
n	cds	no	sexabhängigkeit
n	cds	no	filmschurke
n	cds	no	schwindlerin
n	qas	no	cull
n	is	yes	cheapskate
n	ddp	yes	knallkopf
n	is	yes	pfennigklauberin
n	svp	no	gourmand
n	asf	no	spatzengehirn
n	cds	no	egoismus
n	asm	no	doofus
n	dmc	yes	faulpelz
n	svp	no	wut
n	svp	no	trencherman
n	asm	no	gerät
n	pa	yes	banausin
n	svp	no	knickerigkeit
n	an	no	hund
n	cds	no	zuschauer
n	qas	no	ragtag
n	ddp	yes	kretin
n	cds	no	depp
n	an	no	dirne
n	svp	no	pfennigfuchser
n	cds	no	wonk
n	cds	no	schisser
n	an	no	diddly-shit
n	qas	no	sciolist
n	re	no	date-rape
n	cds	no	geldverleih
n	an	no	fettsack
a	cds	no	feige
n	an	no	lowlife
n	dmc	yes	do-nothing
n	an	no	diddlysquat
n	cds	no	loansharking
n	pr	no	großbordell
a	ddp	yes	verrückt
n	an	no	kokette frau
n	an	no	hosenscheißer
n	asm	no	doofi
n	ps	yes	strohkopf
n	cds	no	musterknabe
n	dmc	yes	schurkischen
n	pr	no	biotch
n	an	no	hornochse
n	cds	no	halsabschneider
n	asf	no	weibsbild
n	om	no	gay
n	an	no	blockhead
n	pr	no	john
n	ddp	yes	afterarzt
n	is	yes	filmschurke
n	ddp	yes	depp
n	an	no	knorzer
n	cds	no	dirty dog
n	re	no	gruppenvergewaltigung
n	is	yes	pfennigfuchser
n	qas	no	banause
n	pr	no	abendstrich
n	an	no	dumpfbacke
n	re	no	ehrenwerte gesellschaft
n	om	no	paederast
n	an	no	vollhonk
n	dmc	yes	bösewicht
n	asf	no	rindvieh
n	cds	no	gauner
n	cds	no	beängstigter
n	qas	no	trouble maker
n	is	yes	geizige
n	cds	no	hornochse
a	dmc	yes	stinkend
n	qas	no	penner
n	re	no	linksterrorismus
n	or	no	mondkalb
n	an	no	mondkalb
n	an	no	schmutzfink
n	is	yes	bösewichte
n	pr	no	strichmädchen
n	cds	no	angsthase
n	an	no	pfennigfuchserei
n	cds	no	dilettantismus
n	dmc	yes	lügenmaul
n	or	no	trottel
n	dmc	yes	prasser
n	re	no	diffamierung
n	ddp	yes	grobian
n	or	no	rindvieh
n	pr	no	bordsteinkante crawling
a	dmc	yes	schlecht
n	ddp	yes	unwissen
n	an	no	ragtag und bobtail
n	cds	no	chaos
n	cds	no	schmutzfink
n	cds	no	tattletale
n	asm	no	leichtgläubigkeit
n	asf	no	kindskopf
n	is	yes	pfennigklauber
n	an	no	q33ny
n	an	no	tor
n	cds	no	angstmeier
n	cds	no	reaktionären
n	an	no	narr
n	or	no	blödmann
n	asf	no	tor
n	cds	no	klugscheißerei
n	asf	no	blödmann
n	re	no	böser zwilling
n	an	no	liebesdienerin
n	asm	no	doofkopf
n	dmc	yes	betrüger
n	ddp	yes	kerl
n	or	no	dumpfbacke
a	ddp	yes	bestial
n	cds	no	ausmerzen
n	asf	no	soft-touch-
a	qas	no	abgedroschen
n	dmc	yes	cheater
n	asm	no	dummkopf
n	pr	no	männliche prostituierte
n	asm	no	mondkalb
a	qas	no	larmoyant
n	or	no	spatzenhirn
n	dmc	yes	betrügerin
n	ddp	yes	nonsens
n	cds	no	schrottplatz
n	pr	no	sportliche dame
n	cds	no	flunkerer
